frame,has_traffic_light,has_pedestrian,has_vehicle,px_traffic_light,px_pedestrian,px_vehicle
065400,False,False,False,0,0,0
065410,False,False,False,0,0,0
065420,False,False,False,0,0,0
065430,False,False,False,0,0,0
065440,False,False,True,15,1,126
065450,False,False,True,21,1,94
065460,False,False,True,28,4,108
065470,True,False,True,43,6,130
065480,True,False,True,93,3,173
065490,True,False,True,277,0,236
065500,True,False,True,299,0,273
065510,True,False,True,299,0,358
065520,True,False,True,299,9,646
065530,True,False,True,299,3,1146
065540,True,False,True,299,7,1149
065550,True,False,True,299,8,108
065560,True,False,True,299,0,140
065570,True,False,True,299,6,46
065580,True,False,True,299,6,46
065590,True,False,True,299,6,46
065600,True,False,True,299,5,46
065610,True,False,True,299,5,46
065620,True,False,True,299,5,46
065630,True,False,True,299,5,46
065640,True,False,True,299,4,46
065650,True,False,True,299,6,46
065660,True,False,True,299,6,46
065670,True,False,True,299,4,58
065680,True,False,True,299,2,60
065690,True,False,True,299,5,91
065700,True,False,True,299,2,124
065710,True,False,True,299,4,102
065720,True,False,True,299,4,126
065730,True,False,True,299,3,275
065740,True,False,True,299,3,1265
065750,True,False,True,299,3,1421
065760,True,False,True,299,1,1616
065770,True,False,True,299,1,13528
065780,True,False,True,301,0,186
065790,True,False,True,1022,1,218
065800,False,False,True,28,0,279
065810,False,False,True,32,4,369
065820,True,False,True,100,4,658
065830,False,False,True,25,6,2019
065840,True,False,True,46,5,12770
065850,True,False,True,114,9,9477
065860,True,False,True,427,9,416
065870,False,False,True,17,9,191
065880,False,False,False,30,12,34
065890,False,False,False,24,11,38
065900,False,True,True,28,49,222
065910,False,True,True,33,77,198
065920,True,True,True,41,187,260
065930,True,True,True,86,880,370
065940,True,True,True,246,86,550
065950,True,True,True,311,96,575
065960,True,True,True,311,103,641
065970,True,True,True,311,118,555
065980,True,True,True,312,135,579
065990,True,True,True,312,124,2050
066000,True,True,True,312,97,339
066010,True,True,True,312,206,339
066020,True,True,True,312,260,328
066030,True,True,True,312,317,345
066040,True,True,True,312,438,345
066050,True,True,True,312,569,350
066060,True,True,True,312,718,368
066070,True,True,True,312,944,495
066080,True,True,True,312,1097,867
066090,True,True,True,312,1065,2927
066100,True,False,True,312,20,14047
066110,True,False,True,312,7,1002
066120,True,False,True,312,16,5302
066130,True,False,True,312,14,152
066140,True,False,True,312,22,154
066150,True,False,True,312,18,139
066160,True,False,True,312,20,137
066170,True,False,True,312,18,138
066180,True,False,True,312,14,145
066190,True,False,True,312,18,163
066200,True,False,True,312,14,164
066210,True,False,True,312,12,173
066220,True,False,True,312,11,165
066230,True,False,True,312,13,168
066240,True,False,True,587,14,191
066250,False,False,True,23,20,258
066260,False,False,True,24,17,354
066270,False,False,True,31,31,467
066280,False,False,False,23,0,0
066290,True,False,False,43,0,0
066300,True,False,False,96,0,0
066310,True,False,False,273,0,0
066320,True,False,False,346,0,0
066330,True,False,False,345,0,0
066340,True,False,False,345,0,0
066350,True,False,False,345,0,0
066360,True,False,True,345,0,155
066370,True,False,True,345,0,1161
066380,True,False,True,345,0,1155
066390,True,False,True,345,0,1155
066400,True,False,True,345,0,1155
066410,True,False,True,345,0,2318
066420,True,False,True,345,0,2277
066430,True,False,True,345,0,2209
066440,True,False,True,345,0,11758
066450,True,False,True,345,0,1155
066460,True,False,True,345,0,1155
066470,True,False,True,345,0,1155
066480,True,False,True,345,0,1155
066490,True,False,True,345,0,1432
066500,True,False,True,345,0,1409
066510,True,False,True,345,0,1543
066520,True,False,True,345,0,3014
066530,True,False,True,345,0,1155
066540,True,False,True,496,0,1307
066550,True,False,True,57,0,512
066560,True,False,False,131,0,0
066570,False,False,False,0,0,0
066580,False,False,True,11,0,220
066590,False,False,True,16,0,278
066600,False,False,True,32,0,268
066610,True,False,True,59,0,80
066620,True,False,False,221,0,0
066630,True,False,False,1753,0,0
066640,True,False,False,86,0,0
066650,False,False,False,0,0,0
066660,False,False,False,0,0,0
066670,False,False,True,25,13,3115
066680,True,False,True,48,10,14970
066690,True,False,True,59,16,15225
066700,True,False,True,89,12,13784
066710,True,False,True,164,8,2331
066720,True,False,True,478,18,2257
066730,True,False,True,3667,28,1811
066740,False,False,True,29,35,1154
066750,True,False,True,56,38,766
066760,True,True,True,296,76,764
066770,False,True,True,0,169,659
066780,False,True,True,0,303,566
066790,False,True,True,0,59,612
066800,False,True,True,0,138,1056
066810,False,True,True,0,428,646
066820,False,False,True,0,0,868
066830,False,False,True,0,0,1428
066840,False,False,True,0,0,1287
066850,False,False,True,0,0,1466
066860,False,False,True,0,0,441
066870,False,False,True,0,0,376
066880,False,False,True,0,9,314
066890,False,False,True,0,15,313
066900,False,False,True,0,19,297
066910,False,False,True,0,35,298
066920,False,True,True,0,88,261
066930,False,True,True,0,902,240
066940,False,False,True,0,7,238
066950,False,False,True,0,5,249
066960,False,False,True,0,0,293
066970,False,False,True,0,20,375
066980,False,False,True,0,26,400
066990,False,True,True,0,56,499
067000,False,True,True,0,159,808
067010,False,False,True,0,0,1836
067020,False,False,False,0,0,0
067030,False,False,True,0,0,811
067040,False,False,True,15,0,388
067050,False,False,True,16,0,390
067060,False,False,True,29,0,471
067070,True,False,True,50,0,945
067080,True,False,True,61,0,1079
067090,True,False,True,78,0,1633
067100,True,False,True,98,0,2903
067110,True,False,True,89,0,8621
067120,True,False,True,107,0,11173
067130,True,False,True,107,0,11171
067140,True,False,True,107,0,11180
067150,True,False,True,107,0,11192
067160,True,False,True,107,0,7046
067170,True,False,True,137,0,4835
067180,True,False,True,194,0,4766
067190,True,False,True,381,0,3139
067200,True,False,True,992,0,3037
067210,False,False,True,38,0,3064
067220,False,False,True,38,0,5902
067230,True,False,True,73,0,847
067240,False,False,True,0,0,2819
067250,False,False,True,7,0,13993
067260,False,False,True,5,0,105
067270,False,False,True,10,0,119
067280,False,False,True,12,0,95
067290,False,False,True,9,0,102
067300,False,False,True,5,0,96
067310,False,False,True,5,0,160
067320,False,False,True,0,0,256
067330,False,False,True,0,0,151
067340,False,False,False,0,0,0
067350,False,False,False,0,0,0
067360,False,False,False,0,0,0
067370,False,False,True,38,0,6347
067380,True,False,True,63,0,1080
067390,True,False,True,93,0,1938
067400,True,False,True,125,0,4839
067410,True,False,True,177,0,15088
067420,True,False,True,170,0,15070
067430,True,False,True,170,0,15070
067440,True,False,True,170,0,15070
067450,True,False,True,170,0,15188
067460,True,False,True,170,0,15084
067470,True,False,True,170,0,15348
067480,True,False,True,170,0,15525
067490,True,False,True,170,0,15384
067500,True,False,True,170,0,16024
067510,True,False,True,170,0,15816
067520,True,False,True,170,0,15783
067530,True,False,True,170,0,16513
067540,True,False,True,170,0,27791
067550,True,False,True,170,0,15070
067560,True,False,True,170,0,15070
067570,True,False,True,170,0,15070
067580,True,False,True,170,0,15070
067590,True,False,True,170,0,15073
067600,True,False,True,170,0,7020
067610,True,False,True,225,0,2259
067620,True,False,True,424,0,2178
067630,False,False,True,16,0,1679
067640,False,False,True,29,0,819
067650,True,False,True,43,0,456
067660,True,False,True,312,0,282
067670,False,False,True,0,0,180
067680,False,False,True,0,0,138
067690,False,False,True,0,0,157
067700,False,False,True,0,0,219
067710,False,False,True,0,0,493
067720,False,False,True,0,0,1425
067730,False,False,True,0,4,265
067740,False,False,True,0,5,314
067750,False,False,True,0,11,431
067760,False,False,True,0,21,924
067770,False,False,True,0,0,1223
067780,False,False,True,0,0,1508
067790,False,True,True,0,48,1859
067800,False,True,True,0,106,1038
067810,False,False,True,0,0,1105
067820,False,False,True,13,8,409
067830,False,False,True,21,14,480
067840,False,False,True,31,28,604
067850,True,False,True,50,20,1842
067860,True,False,True,83,35,3931
067870,True,True,True,92,66,9346
067880,True,True,True,92,102,9346
067890,True,True,True,92,114,9346
067900,True,True,True,92,154,9346
067910,True,True,True,92,137,9346
067920,True,True,True,92,193,9400
067930,True,True,True,92,162,9429
067940,True,True,True,92,268,9474
067950,True,True,True,92,231,9504
067960,True,True,True,92,592,9792
067970,True,True,True,92,911,10509
067980,True,True,True,92,1683,9972
067990,True,False,True,92,6,11241
068000,True,False,True,92,5,12529
068010,True,False,True,92,4,9417
068020,True,False,True,92,2,9410
068030,True,False,True,92,1,9416
068040,True,False,True,92,3,9416
068050,True,False,True,92,8,7065
068060,True,False,True,130,3,2594
068070,True,False,True,256,8,2388
068080,True,False,True,1088,7,2493
068090,False,False,True,34,5,2756
068100,False,False,True,34,12,2199
068110,True,False,True,75,31,1193
068120,False,False,True,18,3,944
068130,False,False,True,26,8,2762
068140,True,False,True,41,11,3415
068150,False,False,True,38,11,1066
068160,True,False,True,42,14,1805
068170,True,False,True,67,14,4354
068180,True,False,True,92,17,9713
068190,True,False,True,92,15,9738
068200,True,False,True,92,14,7856
068210,True,False,True,114,13,2666
068220,True,False,True,270,13,2173
068230,True,False,True,1108,15,2264
068240,True,False,True,99,19,3147
068250,True,False,True,145,20,722
068260,True,False,True,199,22,248
068270,True,False,True,266,0,2331
068280,True,False,True,58,0,10053
068290,True,False,True,65,0,17667
068300,True,False,True,75,0,20271
068310,True,False,True,74,0,20275
068320,True,False,True,74,0,20288
068330,True,False,True,74,0,20295
068340,True,False,True,74,0,20156
068350,True,False,True,74,0,19102
068360,True,False,True,74,0,9783
068370,True,False,True,75,0,3380
068380,True,False,True,95,0,2981
068390,True,False,True,217,2,3082
068400,True,False,True,535,0,2305
068410,True,False,True,3097,0,2254
068420,True,False,True,100,0,2755
068430,True,False,False,143,0,36
068440,False,False,True,12,0,258
068450,False,False,True,30,0,358
068460,True,False,True,58,0,560
068470,True,False,True,146,0,810
068480,True,False,False,402,0,0
068490,True,False,False,391,0,0
068500,True,False,False,391,0,0
068510,True,False,False,391,0,0
068520,True,False,False,391,0,0
068530,True,False,True,391,0,411
068540,True,False,True,391,0,637
068550,True,False,True,391,0,738
068560,True,False,True,391,0,1258
068570,True,False,True,391,0,9960
068580,True,False,False,391,0,0
068590,True,False,False,391,0,0
068600,True,False,False,391,0,0
068610,True,False,False,391,0,0
068620,True,False,False,391,0,0
068630,True,False,False,391,0,0
068640,True,False,False,391,0,0
068650,True,False,False,391,0,0
068660,True,False,True,391,0,93
068670,True,False,True,391,0,947
068680,True,False,True,391,0,965
068690,True,False,True,391,0,881
068700,True,False,True,391,0,814
068710,True,False,True,391,0,192
068720,True,False,False,391,0,0
068730,True,False,False,391,0,0
068740,True,False,False,391,0,0
068750,True,False,False,391,0,0
068760,True,False,False,391,0,0
068770,True,False,False,391,0,0
068780,True,False,False,391,0,0
068790,True,False,False,391,0,0
068800,True,False,False,378,0,0
068810,True,False,False,1238,0,0
068820,True,False,False,84,0,0
068830,True,False,False,171,0,0
068840,False,False,False,0,0,0
068850,False,False,True,0,0,1559
068860,False,False,True,0,0,12026
068870,False,False,False,0,0,12
068880,False,False,True,0,0,146
068890,False,False,True,0,0,575
068900,False,False,False,0,0,36
068910,False,False,False,0,0,36
068920,False,False,True,0,0,78
068930,False,False,True,0,0,123
068940,False,False,False,0,9,0
068950,False,False,False,0,11,0
068960,False,False,False,0,25,0
068970,False,True,False,0,114,0
068980,False,False,False,0,0,2
068990,False,False,False,0,0,10
069000,False,False,False,0,0,33
069010,False,False,True,0,0,57
069020,False,False,True,0,0,97
069030,False,False,True,0,0,172
069040,False,False,True,0,0,1348
069050,False,False,False,0,0,0
069060,False,False,False,0,0,0
069070,False,False,False,0,0,0
069080,False,False,False,0,0,0
069090,False,False,True,11,8,43
069100,False,False,True,19,18,59
069110,False,False,True,31,22,86
069120,True,False,True,52,39,171
069130,True,True,True,79,67,270
069140,True,True,True,114,73,758
069150,True,True,True,241,127,1408
069160,True,True,True,433,162,471
069170,True,True,True,430,137,89
069180,True,True,True,430,116,107
069190,True,True,True,430,96,129
069200,True,True,True,430,80,73
069210,True,True,True,430,80,73
069220,True,True,True,430,72,77
069230,True,True,True,430,61,70
069240,True,True,True,430,55,72
069250,True,True,True,430,52,83
069260,True,True,True,430,44,60
069270,True,True,True,430,45,686
069280,True,True,True,430,118,1308
069290,True,True,True,430,117,1273
069300,True,True,True,430,97,1355
069310,True,True,True,430,112,7445
069320,True,True,True,430,107,77
069330,True,True,True,430,113,100
069340,True,True,True,430,96,57
069350,True,True,True,430,98,57
069360,True,True,True,430,73,57
069370,True,True,True,430,79,57
069380,True,True,True,430,82,57
069390,True,True,True,430,88,58
069400,True,True,True,430,82,57
069410,True,True,False,501,96,23
069420,False,True,False,37,146,0
069430,False,True,False,21,247,1
069440,True,True,False,50,634,0
069450,True,True,False,475,42,0
069460,False,True,False,7,75,1
069470,False,True,False,6,169,2
069480,False,True,False,8,227,1
069490,False,False,False,8,1,10
069500,False,False,False,5,3,0
069510,False,False,False,7,5,0
069520,False,False,False,9,5,0
069530,False,False,False,0,0,0
069540,False,False,False,0,0,0
069550,False,False,False,0,0,0
069560,False,False,False,0,0,0
069570,False,False,False,0,0,0
069580,False,True,False,36,177,1
069590,True,True,True,54,317,119
069600,True,False,True,135,26,265
069610,True,False,False,272,0,3
069620,True,False,False,350,0,2
069630,True,False,False,350,0,0
069640,True,False,False,350,0,0
069650,True,False,False,350,0,0
069660,True,True,False,350,531,0
069670,True,True,False,350,409,0
069680,True,True,False,350,309,0
069690,True,True,False,350,232,0
069700,True,True,False,350,222,0
069710,True,True,False,350,198,0
069720,True,True,False,350,178,0
069730,True,True,True,350,145,505
069740,True,True,True,350,111,1343
069750,True,True,True,350,85,1488
069760,True,True,True,350,77,1458
069770,True,True,True,349,71,1172
069780,True,True,True,350,68,490
069790,True,True,True,350,64,197
069800,True,True,True,350,49,124
069810,True,True,True,350,50,81
069820,True,True,True,350,45,50
069830,True,True,False,350,41,36
069840,True,True,False,350,174,31
069850,True,True,False,350,258,20
069860,True,True,False,369,356,19
069870,True,True,False,2409,606,16
069880,False,True,False,29,43,14
069890,False,True,False,24,59,18
